reftramo,geom,idcalle,nombre,tipo_vialidad,fuente,localidad,departamento
813511,0105000020D17F000001000000010200000003000000E6D312BA435C2141181EFCD7EE6F5741789F99063E5C2141AC3845E4EF6F5741074A12E92A5C214148C4DE5BF16F5741,55361,UYMOMVD_SN_2139,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
753427,0105000020D17F000001000000010200000004000000F63E011C91F22141A356AAB98276574110998A0197F221415E233B098076574132DF025DADF22141DB98BEA077765741FC351F28B7F22141E232E25773765741,41669,PASAJE 3,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753436,0105000020D17F000001000000010200000009000000307636AB3F9321417AE9E590216E5741E19D8D79449321415127365A1F6E574179F5DC3E4A932141CCB1DC801F6E574158BE3D6B5093214100CB71401F6E5741B013024141932141F9986BA91B6E5741381865A13D9321419C51F4DC1B6E574152B897EB369321410802081A1A6E5741EBEAD35E34932141D83CB983196E57410566F356259321414F7319811A6E5741,56227,UYMOMVD_SN_2274,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
753437,0105000020D17F0000010000000102000000040000003B67F915AB612141EDE82439617257414D56EFCF7561214104678E7A587257415CA162AB46612141C718AE3150725741320045DB45612141ABE3C2214F725741,8935,PASAJE PEATONAL CYRO SCOSERIA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813528,0105000020D17F0000010000000102000000020000004FE56C3F0986214109E29CD2C17057419A622F425686214197DF1B6FD1705741,9501,ARQUITECTO BERNARDO PONCINI,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813529,0105000020D17F0000010000000102000000030000009A622F425686214197DF1B6FD170574183DA14C9958621416DD2440EDF705741FA302C1BCD8621416BB9BE2BEC705741,9501,ARQUITECTO BERNARDO PONCINI,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813536,0105000020D17F0000010000000102000000040000000A4AF5AE5DBB21418544FEB9276A5741F217315359BB21419B57F02D286A5741924CCBB453BB2141BE2A796F286A57419C507D0D1ABB2141ED00046F296A5741,56442,UYMOMVD_SN_2646,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
813537,0105000020D17F000001000000010200000003000000AFE416F57DBB21419DBBA2792F6A5741D748D36862BB2141F2D0C135296A57410A4AF5AE5DBB21418544FEB9276A5741,56442,UYMOMVD_SN_2646,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
813538,0105000020D17F0000010000000102000000030000000A4AF5AE5DBB21418544FEB9276A574109492E9F61BB214164BE17A8266A5741868CFBE47FBB21416128B1FB206A5741,56442,UYMOMVD_SN_2646,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
813539,0105000020D17F000001000000010200000003000000992077178CCC2141294C2A53D46B57414BC71FF79ECC21416CE171A9D46B5741E7D3E3D0D6CC2141FF5E94B9D16B5741,56535,UYMOMVD_SN_3387,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
813540,0105000020D17F000001000000010200000005000000E7D3E3D0D6CC2141FF5E94B9D16B5741C8C6D93EDBCC2141801A235DD16B57418E9E1694ECCC21417D22409BCF6B5741DA2B504404CD21415E8AC85ACE6B5741B4BB78D20FCD2141E04557FECD6B5741,56535,UYMOMVD_SN_3387,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
813541,0105000020D17F000001000000010200000004000000B4BB78D20FCD2141E04557FECD6B57417E7DDACA15CD2141F4FFCD2CCD6B57410C9ED0DB28CD21419F272DEFCC6B574137AD839354CD2141390C33CACC6B5741,56535,UYMOMVD_SN_3387,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
813550,0105000020D17F000001000000010200000002000000E1AB272DF04C21418D501500A26E57419F879E81184D21416F3F9BCC7F6E5741,13465,DIEGO RODRIGUEZ MENDEZ,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813551,0105000020D17F0000010000000102000000030000009F879E81184D21416F3F9BCC7F6E5741F71E6522284D214117FFD18B726E5741575B4D712A4D214199865DD0706E5741,13465,DIEGO RODRIGUEZ MENDEZ,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813552,0105000020D17F000001000000010200000003000000575B4D712A4D214199865DD0706E57418A0BBA133E4D214114123614626E57411B48D65A3F4D21410BCF4006616E5741,13465,DIEGO RODRIGUEZ MENDEZ,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813553,0105000020D17F0000010000000102000000030000001B48D65A3F4D21410BCF4006616E57411995FA8D694D2141B0F29E323E6E574149C14EB66C4D2141039499BC3B6E5741,13465,DIEGO RODRIGUEZ MENDEZ,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813554,0105000020D17F00000100000001020000000300000049C14EB66C4D2141039499BC3B6E57414E1FF6947B4D21416130A625306E57414B69582C934D21415937BEDA1D6E5741,13465,DIEGO RODRIGUEZ MENDEZ,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813555,0105000020D17F000001000000010200000005000000003FD4F9806321411C3EAA4845735741328FD7758763214104026CC34573574153A1DFF295632141562BFB164773574112043684BC632141128A4CC34A735741978C6EEBD36321415FC4BBD04C735741,55703,UYMOMVD_SN_2060,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
813556,0105000020D17F000001000000010200000006000000978C6EEBD36321415FC4BBD04C735741F7F9C0E6D96321412132DE854C73574148242F6EEA632141BF400CAD4C735741E2723605FE632141DE0F8CF34D735741C164336D1264214129D579045073574198505B5D196421412071D8C150735741,55703,UYMOMVD_SN_2060,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
813560,0105000020D17F00000100000001020000000400000009E76177486321410B4261A64A735741405693866C63214115D8997947735741559F218B77632141184B528746735741003FD4F9806321411C3EAA4845735741,54717,CALLE 2,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813531,0105000020D17F000001000000010200000004000000E56ED1211CBA21416648F5CDBC6B5741C165F1DC0DBA2141AB8AD954C46B5741B6D36EAD09BA2141CC2E86C8C46B5741A673DF9603BA2141ED577E0BC56B5741,56068,UYMOMVD_SN_1328,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
813532,0105000020D17F000001000000010200000008000000A673DF9603BA2141ED577E0BC56B57419E3E4CBC00BA21412EAA6E91C56B5741951DE71EFDB9214173DE993BC76B574174E213C1F0B92141630103D2CD6B574176533153F1B921410468552DCE6B574187A929CBF7B9214146BA45B3CE6B57410B8248052ABA2141E9871E02D06B5741105055EC2BBA21414A92E938D06B5741,56068,UYMOMVD_SN_1328,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
813533,0105000020D17F000001000000010200000003000000105055EC2BBA21414A92E938D06B57410CF365972ABA2141ECEEA4F5D06B5741F9D637B121BA2141A0850043D56B5741,56068,UYMOMVD_SN_1328,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
813534,0105000020D17F000001000000010200000005000000582E8B01ACB92141EA019867D36B5741A84C0ECABAB92141EC8071E9D26B57417445A572C7B92141BAF487ADD26B5741AF63E619DEB921410B3D762ED36B5741F9D637B121BA2141A0850043D56B5741,8299,IGUA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753503,0105000020D17F0000010000000102000000080000005FCA7F05808521416F662D45A36F574187F0E33EBB852141F12D0C35A56F57416A9CAEFFCA85214124F51A5BA66F574158C4FAD0E48521419C703D09A96F57412FE679642A86214107BD9B5DB06F5741CC3F3F8761862141C54BF217B76F57413854315874862141D99717FEB96F57415122934F8A8621416DF710FABD6F5741,54494,UYMOMVD_SN_1971,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
753504,0105000020D17F0000010000000102000000170000005122934F8A8621416DF710FABD6F57417A03462F9C86214185DF5F77BF6F574149127C2ABB8621410804E12DC16F5741066408FAD586214101D93BDCC36F57410643DCEFF7862141524B7CB3C86F574141E138FB0D872141A87710EACD6F574161D300C02E8721417C0ED277D46F57411ABE2D07408721413C7798E7D96F5741A53F1CDC578721413B0647F5DC6F57418B93879562872141C473CA18E26F5741E1DDCC8E64872141E3C05EE2E36F5741699EF0E169872141B299D8B4E86F5741C28ECAE162872141E05620E1E96F5741882A3B794F872141152D51E2EB6F574170081F594B8721418D6E9562EE6F5741AF2E07F748872141DB747DFCEF6F5741DAD3FF9F4E872141340D6A70F86F5741DAD3FF9F4E8721416B260AD8FE6F57413649964357872141D40F483A08705741F2BB4E1D50872141591173200A705741D9D3FF9F4E8721414C2C7A6F0C70574118FAE73D4C872141D50A4F850E705741D80EC13C2A872141EF91037D12705741,54494,UYMOMVD_SN_1971,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
813542,0105000020D17F000001000000010200000004000000030485639C572141AA7142CC1E6D57419C5B4011AF572141B12F0C5A1F6D57414DC85023D5572141A9D4A112206D57414D6F18E0E657214155575107226D5741,56314,UYMOMVD_SN_2124,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
813543,0105000020D17F00000100000001020000000300000052FDB7B4E357214167228339266D5741AB055354DA5721411E763AB7276D5741965446E9BC5721413A5EDA7F276D5741,56314,UYMOMVD_SN_2124,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
813544,0105000020D17F0000010000000102000000020000004D6F18E0E657214155575107226D574152FDB7B4E357214167228339266D5741,56314,UYMOMVD_SN_2124,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
753829,0105000020D17F000001000000010200000003000000E3FDA6EA1B5B214121F4B5898275574143E15D34345B214171A9AF447F7557412D53B21DC25B21411FFCDD716C755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
753829,0105000020D17F000001000000010200000003000000E3FDA6EA1B5B214121F4B5898275574143E15D34345B214171A9AF447F7557412D53B21DC25B21411FFCDD716C755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753830,0105000020D17F0000010000000102000000020000002D53B21DC25B21411FFCDD716C755741DED17D1DC45C214192ECD11C4A755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
753830,0105000020D17F0000010000000102000000020000002D53B21DC25B21411FFCDD716C755741DED17D1DC45C214192ECD11C4A755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753831,0105000020D17F000001000000010200000003000000DED17D1DC45C214192ECD11C4A75574191926DFACA5C2141E1CE0533497557410602AC43C75D21415368F48227755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
753831,0105000020D17F000001000000010200000003000000DED17D1DC45C214192ECD11C4A75574191926DFACA5C2141E1CE0533497557410602AC43C75D21415368F48227755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753832,0105000020D17F0000010000000102000000030000000602AC43C75D21415368F48227755741E629C475C95D2141FBF3E53727755741DCC1F198CA5E2141CDF5A7A404755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
753832,0105000020D17F0000010000000102000000030000000602AC43C75D21415368F48227755741E629C475C95D2141FBF3E53727755741DCC1F198CA5E2141CDF5A7A404755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813545,0105000020D17F0000010000000102000000020000004D6F18E0E657214155575107226D5741B7622D45F0572141609A6125226D5741,56314,UYMOMVD_SN_2124,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
753834,0105000020D17F0000010000000102000000060000000DEB3B8BD2602141F097431FBF74574197B79379D4602141103AC6DCBE74574180175F6C3F61214197BF2347B0745741EB44D5DAAA612141DC153494A1745741894E4294BD612141864FF7F79D745741144E4DAAC46121418DB64ED79A745741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
753834,0105000020D17F0000010000000102000000060000000DEB3B8BD2602141F097431FBF74574197B79379D4602141103AC6DCBE74574180175F6C3F61214197BF2347B0745741EB44D5DAAA612141DC153494A1745741894E4294BD612141864FF7F79D745741144E4DAAC46121418DB64ED79A745741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813546,0105000020D17F000001000000010200000002000000B7622D45F0572141609A6125226D574121AF5A442A582141BA91F8DE226D5741,56314,UYMOMVD_SN_2124,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
753836,0105000020D17F0000010000000102000000030000002E8FF838BE5A21414A9EE6258F755741483481CBC05A2141F5EFFECD8E755741E3FDA6EA1B5B214121F4B58982755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
753836,0105000020D17F0000010000000102000000030000002E8FF838BE5A21414A9EE6258F755741483481CBC05A2141F5EFFECD8E755741E3FDA6EA1B5B214121F4B58982755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753837,0105000020D17F000001000000010200000004000000BFC8011D875321417CA10BFA5B76574147E614939953214109E18CD95A765741E13B7FFC795421413C88AADC4C76574120C0A034DF5421414ED1407646765741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
753837,0105000020D17F000001000000010200000004000000BFC8011D875321417CA10BFA5B76574147E614939953214109E18CD95A765741E13B7FFC795421413C88AADC4C76574120C0A034DF5421414ED1407646765741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813547,0105000020D17F00000100000001020000000200000021AF5A442A582141BA91F8DE226D574172D7D46B27582141C455AF0E276D5741,56314,UYMOMVD_SN_2124,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
813548,0105000020D17F00000100000001020000000200000072D7D46B27582141C455AF0E276D5741AE4DB8F9EC572141F983B156266D5741,56314,UYMOMVD_SN_2124,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
753840,0105000020D17F000001000000010200000003000000C463557F08582141179C3C30EC75574195D36EAB2F58214138AA6A1DE77557419A95B2E632582141633380AFE6755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
753840,0105000020D17F000001000000010200000003000000C463557F08582141179C3C30EC75574195D36EAB2F58214138AA6A1DE77557419A95B2E632582141633380AFE6755741,14347,GUTEMBERG,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813549,0105000020D17F000001000000010200000002000000AE4DB8F9EC572141F983B156266D574152FDB7B4E357214167228339266D5741,56314,UYMOMVD_SN_2124,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
813557,0105000020D17F000001000000010200000002000000AB2EB5E816A921414B3239A4CB6957413E45BC06E5A8214177D3CA72E0695741,9435,JUAN JOSE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813558,0105000020D17F0000010000000102000000020000003E45BC06E5A8214177D3CA72E069574152CD5EA4A9A821419E435A2AFA695741,9435,JUAN JOSE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813559,0105000020D17F00000100000001020000000200000052CD5EA4A9A821419E435A2AFA695741D62EA9BF85A8214121339880096A5741,9435,JUAN JOSE HERRERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813573,0105000020D17F000001000000010200000006000000C7ADD625EE7D214116A0471C486E57415E5240F3F47D21418F53D1CF476E57413B59371CF77D2141F7CEA4B1476E574127EB6057FA7D21418C8F0571476E574105461F30FF7D2141585DA009476E5741A0575237007E21419BDE0BEA466E5741,41421,AVENIDA GUILLERMO HERTER,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
985776,0105000020D17F0000010000000102000000060000004A4526D0457821411A7270A9AD6E5741C7AEBEBA3478214197CFAB0BA96E57414B507F2023782141011510F6A66E5741681CB06510782141FB6CAC05A16E574120D621DF10782141C4B00FDC956E5741BBB8EAF710782141B1D54CD7936E5741,41410,SENDA PRADO,PASAJE,Google,MONTEVIDEO,MONTEVIDEO
813574,0105000020D17F000001000000010200000005000000A0575237007E21419BDE0BEA466E5741C0ACF580057E2141B337A147466E5741D220224B077E21413696AEC9456E5741DB74CAD3087E2141F4EAC06D446E5741D3544692087E214130E1C58F436E5741,41421,AVENIDA GUILLERMO HERTER,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
985779,0105000020D17F000001000000010200000009000000E4AA413BA8B921412B5F49CF3C6C574166732E79A1B921414FFC750A3A6C5741C8CCA90999B921413E889C67376C5741FBEE256189B92141A47F29E0346C57415A87D7E577B9214135E53D9F326C574100DFD41373B92141E9154127316C5741243A3F0773B9214114DF823E2F6C5741B008B62F75B9214138D53C112D6C57410A61983371B921411EE29DF02B6C5741,42111,CALLE 165,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813561,0105000020D17F000001000000010200000003000000003FD4F9806321411C3EAA48457357410263170C8C632141B93814CC43735741A43E15D395632141C4009CA542735741,54717,CALLE 2,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
985784,0105000020D17F000001000000010200000002000000FE686DA93F9321414195FE3059705741892EB47057932141660359C069705741,55080,PROYECTADA CALLE 8197,VIRTUAL,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
985786,0105000020D17F00000100000001020000000400000027F434A5E27D2141FD4F4C16476E5741E00641C9CB7D214164A5FFFD486E57414634A4164E7D2141D51DE89C576E5741D1D7A3714A7D214124FC2698586E5741,55106,SENDA 2,CALLE INTERNA,OSM,MONTEVIDEO,MONTEVIDEO
753451,0105000020D17F000001000000010200000006000000B764FCD5623921414BB2D39CDB6A5741A2190D62703921419D903A62DC6A5741A69F76F178392141F00973A3DC6A5741E31F9F4D933921417C05EECEDC6A57411C4F4579BC392141BC153D2ADD6A57412A4FB1EFDD39214100BD9E19DD6A5741,40312,LOS APAREJOS,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753453,0105000020D17F0000010000000102000000060000006B89A523FD1C21411153A012A07357414A432598861D2141D3BD8280BC73574101CB27F1571E21413BEC7097E573574133F9D7AAD01E2141BBD2FE28FD7357417CA4287B271F2141A39397300F745741081E8EDD501F2141BDDE78D117745741,54475,UYMO_SN_072,CALLE INTERNA,IDE,MONTEVIDEO RURAL,MONTEVIDEO
753457,0105000020D17F00000100000001020000000500000099E08F8D2A642141CF8A3E2F767557412151099B3D6421414C5F7E1978755741FC9FB74851642141DDE54CBD79755741C73CC2EC67642141D41DEAD27A75574166D6CFD57F6421412D07565A7B755741,55654,UYMOMVD_SN_3477,CALLE,IDE,MONTEVIDEO,MONTEVIDEO
813575,0105000020D17F0000010000000102000000060000002055700DDC7D2141BC5D3919446E5741EA2E6994DD7D21417510ACD6426E57410493C5B7DF7D21414832A3FF416E574116AF2339E47D2141B5E10941416E57416AF21682EC7D2141AC16AF7C406E5741D9795971F57D21413DF50E6D406E5741,41421,AVENIDA GUILLERMO HERTER,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813576,0105000020D17F0000010000000102000000020000007E822F22447E2141E3FE6B96456E5741BF17152C7E7E214120250FAE446E5741,41421,AVENIDA GUILLERMO HERTER,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753461,0105000020D17F00000100000001020000000300000069A0451B2F78214138F69B1876725741D9C5CA3D547821419ACFDCB37C725741A58B7B956A782141CE7FABA680725741,54416,UYMOMVD_SN_1187,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
813577,0105000020D17F000001000000010200000003000000838F3AAB277C214107776521416E57414EF8E85C827C21419C4E8604426E5741BA8BC4A5DA7C2141A9E9FEA5426E5741,41421,AVENIDA GUILLERMO HERTER,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813578,0105000020D17F000001000000010200000003000000BA8BC4A5DA7C2141A9E9FEA5426E57410B558FA22E7D214166BAFEF3426E57412F1785C6647D2141D0456664436E5741,41421,AVENIDA GUILLERMO HERTER,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813579,0105000020D17F0000010000000102000000030000002F1785C6647D2141D0456664436E574153D97AEA9A7D21413BD1CDD4436E57412055700DDC7D2141BC5D3919446E5741,41421,AVENIDA GUILLERMO HERTER,CALLE INTERNA,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753464,0105000020D17F00000100000001020000000300000087F5077D568D214156215F87436C57412FC85586568D2141F20FDB89436C574173575398B48D21413A6299A75C6C5741,10175,RAMON DEL VALLE INCLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753465,0105000020D17F00000100000001020000000200000087F5077D568D214156215F87436C57412EC85586568D2141F20FDB89436C5741,10175,RAMON DEL VALLE INCLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813582,0105000020D17F000001000000010200000002000000BE35D96E49BC214173E26A8C7A6A5741003383D35FBC21419005DC4F766A5741,8085,ALMERIA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813583,0105000020D17F000001000000010200000002000000003383D35FBC21419005DC4F766A574110369016CCBD214144A5B215716A5741,8085,ALMERIA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813584,0105000020D17F00000100000001020000000200000010369016CCBD214144A5B215716A5741CB042E2018BF2141BEA6665B6C6A5741,8085,ALMERIA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
985787,0105000020D17F00000100000001020000001E00000035440ADDFE7B2141F5241C39BF6F574138440ADDFE7B2141FA241C39BF6F5741002B2F2C067C2141E93CFB4DC06F57414C339437257C2141CA32F3E5C46F57418491CD7DCE7C2141D90DFEA7DE6F574163E821946E7D21410EEDC659F56F574174A5B81E707D21414818B791F56F5741BC245F70907D2141F8C0CB54FA6F57412734D0FEEC7D214161710DF807705741DA55335F907E2141028E56D41F70574102C7AB88927E214116D9942820705741F320D56C267F2141D0AA3FAB36705741812EF9F1757F21412E7AEB57427057414D13EE129E7F21416F2EAF4948705741E31281DCB17F214140491CE34A705741C9DA707EC07F21414B952FCF4C7057414DC4C067DF7F21416C8A0FEA51705741CC91AB91358021410CE18B7D5E705741BCBB992B8880214185D2FE3A6A7057417FC08E608F80214178575D4D6B70574136C7CB40CE802141DFE115A7747057412CB0FD10DF8021417B0AEE207770574118C81479108121411B5083677E705741183ADEA76E812141733B7DF28B705741193ADEA76E812141733B7DF28B70574111F41409CD81214116F511AC9970574113AF91BB528221414F8B8CE1AD705741E2C12C2F3B832141F66C3175CF70574128BFA9883B8321416F8A1E82CF705741E0C12C2F3B832141F66C3175CF705741,8099,AVENIDA DE LAS INSTRUCCIONES,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
985787,0105000020D17F00000100000001020000001E00000035440ADDFE7B2141F5241C39BF6F574138440ADDFE7B2141FA241C39BF6F5741002B2F2C067C2141E93CFB4DC06F57414C339437257C2141CA32F3E5C46F57418491CD7DCE7C2141D90DFEA7DE6F574163E821946E7D21410EEDC659F56F574174A5B81E707D21414818B791F56F5741BC245F70907D2141F8C0CB54FA6F57412734D0FEEC7D214161710DF807705741DA55335F907E2141028E56D41F70574102C7AB88927E214116D9942820705741F320D56C267F2141D0AA3FAB36705741812EF9F1757F21412E7AEB57427057414D13EE129E7F21416F2EAF4948705741E31281DCB17F214140491CE34A705741C9DA707EC07F21414B952FCF4C7057414DC4C067DF7F21416C8A0FEA51705741CC91AB91358021410CE18B7D5E705741BCBB992B8880214185D2FE3A6A7057417FC08E608F80214178575D4D6B70574136C7CB40CE802141DFE115A7747057412CB0FD10DF8021417B0AEE207770574118C81479108121411B5083677E705741183ADEA76E812141733B7DF28B705741193ADEA76E812141733B7DF28B70574111F41409CD81214116F511AC9970574113AF91BB528221414F8B8CE1AD705741E2C12C2F3B832141F66C3175CF70574128BFA9883B8321416F8A1E82CF705741E0C12C2F3B832141F66C3175CF705741,8099,AVENIDA DE LAS INSTRUCCIONES,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813585,0105000020D17F000001000000010200000002000000CB042E2018BF2141BEA6665B6C6A574126B571F411C02141436F1492686A5741,8085,ALMERIA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813586,0105000020D17F00000100000001020000000200000026B571F411C02141436F1492686A5741D9E3FBD557C0214185C245B3676A5741,8085,ALMERIA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813587,0105000020D17F000001000000010200000003000000D9E3FBD557C0214185C245B3676A574112BE5F9874C1214151A2C49C636A5741C3E25F0695C1214198D56D8A636A5741,8085,ALMERIA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813591,0105000020D17F000001000000010200000002000000C98E188398B221418F7BC33A8D6E5741049B723E6FB321415A52BB669E6E5741,13354,PUNTAS DE SOTO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813592,0105000020D17F000001000000010200000004000000049B723E6FB321415A52BB669E6E5741C8EE9A7795B32141D99A0040A16E57419B2F676E14B42141AF231B72AB6E5741C3795B8E24B421417E07EF6EAD6E5741,13354,PUNTAS DE SOTO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813593,0105000020D17F000001000000010200000003000000C3795B8E24B421417E07EF6EAD6E5741F88B463836B42141A0A5ACF6AF6E574111B2CE3E3EB4214118D7C2EEB16E5741,13354,PUNTAS DE SOTO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
813594,0105000020D17F00000100000001020000000400000011B2CE3E3EB4214118D7C2EEB16E5741497AF2B570B42141E69A8450BE6E5741B24C340688B421415AC9BAA2C36E57417E1C44C091B42141F7CE8782C46E5741,13354,PUNTAS DE SOTO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
753472,0105000020D17F00000100000001020000000200000040F3531D0F5521414BC2C40E737057410762CDDFEC542141B25DE28676705741,55405,UYMOMVD_SN_2193,PASAJE,IDE,MONTEVIDEO,MONTEVIDEO
